,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,
1546,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5,1
1547,0,2,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1548,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1,0
1549,0,5,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1550,0,2,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1551,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0
1552,0,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1553,0,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1554,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1555,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1
1556,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1557,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0
1558,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1559,0,2,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1560,0,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1561,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1562,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1563,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0,0
1564,0,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
1565,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0,0
1566,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1,1
1567,0,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1568,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1
1569,0,2,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1570,0,2,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1571,0,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1572,0,5,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1573,0,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1574,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
1575,0,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1576,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1577,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1578,0,2,0,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1579,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1,1
1580,0,2,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1581,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0,0
1582,0,5,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1583,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1584,0,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1585,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1586,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0
1587,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1588,0,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0
1589,0,2,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1590,0,2,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1591,0,5,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1592,0,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1593,0,2,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1594,0,5,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1595,0,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1596,0,5,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0
1597,0,5,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1598,0,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1599,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1,0
1600,0,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0,0
1601,0,2,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1602,0,2,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1603,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1604,0,2,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1605,0,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1606,0,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1607,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1608,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0,0
1609,0,5,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1610,0,5,0,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1611,0,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1612,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,5,5,0
1613,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5,1
1614,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1
1615,0,5,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0,0
1616,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1617,0,2,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1618,0,5,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1619,0,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1620,0,5,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1621,0,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1622,0,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1623,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1624,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0,0
1625,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1626,0,5,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1627,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0,0
1628,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5,1
1629,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1630,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5,1
1631,0,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1632,0,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1633,0,2,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1634,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1635,0,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1636,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1
1637,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1638,0,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1639,0,5,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1640,0,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1641,0,5,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,4,0,0
1642,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0,0
1643,0,2,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1644,0,2,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1645,0,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1646,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
1647,0,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1648,0,5,2,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1649,0,5,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1650,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1651,0,5,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1652,0,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1653,0,5,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1654,0,5,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1655,0,2,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1656,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1657,0,2,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1658,0,2,0,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1659,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1660,0,2,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1661,0,5,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1662,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
1663,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0
1664,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1665,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1
1666,0,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1667,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1
1668,0,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0,0
1669,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1
1670,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0
1671,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
1672,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
1673,0,5,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1674,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1675,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1676,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1677,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1678,0,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1679,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1680,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0
1681,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1682,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
1683,1,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1684,0,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1685,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1686,0,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1687,0,2,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1688,0,5,3,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,5,0,0
1689,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0,0
1690,0,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
1691,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0,0
1692,0,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1693,0,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1694,0,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1695,0,5,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1696,0,2,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1697,0,2,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1698,0,5,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1699,0,5,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1700,0,5,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,5,0,0
1701,0,2,2,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1702,0,2,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1703,1,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1,1
1704,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0,0
1705,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1706,0,2,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1,0
1707,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1708,0,2,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1709,0,5,0,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,4,0,0
1710,0,5,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1711,0,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1712,0,5,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,4,0,0
1713,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1714,0,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1715,0,5,0,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0,0
1716,0,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0
1717,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
1718,0,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1719,0,2,2,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1720,0,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1721,0,2,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1722,0,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1723,0,5,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1724,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
1725,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1726,0,5,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1727,0,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1728,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1,0
1729,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1730,0,2,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1731,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5,1
1732,0,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1733,0,5,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1734,1,2,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1735,0,5,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1736,0,5,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1737,0,5,0,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0,0
1738,0,2,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1739,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1740,0,5,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1741,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1742,0,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1743,0,5,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1744,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1,0
1745,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1,1
1746,0,5,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1,0
1747,0,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,5,5,0
1748,1,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1
1749,0,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1750,0,5,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1751,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
1752,0,5,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1753,0,5,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1754,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1,1
1755,0,2,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1756,0,2,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1757,0,5,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1,0
1758,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0,0
1759,0,5,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1760,0,5,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1761,0,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1762,0,2,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1763,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0,0
1764,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0
1765,1,5,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1
1766,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1767,0,5,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1768,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0,0
1769,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1,0
1770,0,5,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1771,0,5,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1772,0,5,0,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1773,0,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
1774,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,5,0,0
1775,0,5,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1776,0,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1777,1,2,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1
1778,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1
1779,0,5,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1780,0,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0
1781,0,2,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0
1782,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0
1783,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1,1
1784,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
1785,0,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1786,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5,1
1787,0,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1788,0,5,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1789,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1,0
1790,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,1
1791,0,2,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0
1792,0,5,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1793,0,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0
1794,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0
1795,1,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1796,0,5,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1,0
1797,0,2,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1,0
1798,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1
1799,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0
1800,0,2,3,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0,0
1801,0,5,0,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0
1802,0,5,0,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0,0
1803,0,5,3,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0,0
1804,0,2,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,5,0,0
1805,0,2,3,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0,0
1806,0,2,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1807,0,5,0,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,5,0,0
1808,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,5,0,0
1809,0,5,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0
1810,1,2,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1,1
1811,0,2,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,4,0,0
1812,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1
1813,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0
1814,0,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0
1815,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0
1816,1,5,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1
